,symboling,normalized-losses,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,power_to_weight,num_cylinders,engine_size_per_cylinder,combined_mpg,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,fuel-type_gas,aspiration_turbo,num-of-doors_two,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_fwd,drive-wheels_rwd,engine-location_rear,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,num-of-cylinders_five,num-of-cylinders_four,num-of-cylinders_six,num-of-cylinders_twelve,num-of-cylinders_two,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
94,0.0791226467640575,0.15708295969037955,-0.7120841377627876,-0.7422216316173618,-1.0172162851215028,0.30510662403979033,-1.1932490908245965,-0.7283935802724262,-0.635215360226868,0.10252810405408674,-0.17917256695798697,-0.9275814253839683,0.12153794926931474,0.9818573970419816,1.0173086738180317,-0.5051432877330678,-0.3440104580768906,-0.9239672197916505,1.008518007029079,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
158,-0.7219941517220247,-0.9624833427877842,-0.5113458019433472,-0.6591084054322418,-0.7262409381120526,-0.30210803314014545,-0.5538544945936983,-0.40373815592243056,-0.18272043157863457,0.29091622719316573,3.2094739137321513,-1.2736374894864726,-1.299328385487424,1.4763472363812593,0.8605018182913704,-1.6575445612052075,-0.3440104580768906,-0.2632436487753012,1.1706012581587524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
43,-0.7219941517220247,-0.14550252746588094,-0.745540527066028,-0.2934102102177161,-1.9871341084863228,-0.09970314741350018,-0.4315012076606252,-0.3787646617416617,-0.03188878869589011,-0.08586001908499226,-0.4119803404405156,-0.6880041502360806,-0.6903856705916789,-0.17195222808299968,-0.2371461703952594,-0.7184879186767192,-0.3440104580768906,-0.2124187586971205,-0.2071063764434717,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
142,-0.7219941517220247,-0.6296393069158978,-0.2604228821690474,-0.18536301617705933,-0.24128202642964255,-0.5045129188667907,-0.7215969040987179,-0.4536851442839684,1.1370564436453787,-1.9383432299526004,-0.15330503657103944,-0.5815253612814639,-1.5023092904526725,0.4873675577027039,0.3900812517113862,-0.28257093591522026,-0.3440104580768906,-0.36489342893166266,0.44122662807522195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3,0.8802394452501398,1.2463907134529173,0.17451017877307134,0.19695782427449177,0.1466851029162841,0.22414466974913108,-0.4315012076606252,-0.42871165010319945,-0.4843837173441235,0.4479063298090642,-0.023967384636301336,-0.04913141650838038,0.73048066416506,-0.17195222808299968,-0.080339314868598,0.3822998498417972,-0.3440104580768906,-0.31406853885348196,-0.126064750878635,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
105,1.681356243736222,2.154147174921699,-1.2473863666146277,-0.2934102102177161,0.9711152527763824,-1.637980278936003,1.1511977620220304,1.369379930912161,0.4206061399523433,0.03973206300772708,-0.593053053149149,2.559598912879729,0.12153794926931474,-1.325761853207981,-1.1779873035552277,2.533464988113448,1.5136460155383193,0.27888851205862664,-1.260647508786349,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
53,0.0791226467640575,-0.29679527104401116,-0.9462788628854684,-0.6175517923396818,-0.8232327204485359,0.1431827154584747,-1.205089731495539,-0.8782345453570396,-1.0877102888751013,-0.3370441832704309,-0.28264268850577756,-0.9542011226226225,-0.2844238606611821,0.9818573970419816,1.1741155293446932,-0.5485591127653129,-0.3440104580768906,-1.2289165602607348,1.0895596325939156,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
133,0.8802394452501398,-0.5691222094846456,0.05741281621173095,1.0280900861256907,0.2921727764210057,0.9528022583650557,0.27499035237228087,-0.12902971993397275,0.8353931578798898,-0.5882283474558696,-0.2050400973449345,0.16382616140085304,0.22302840175193894,-0.6664420674222774,-0.3939530259219208,0.0790215870866955,-0.3440104580768906,0.29583014208468666,-0.5312728787028186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
185,0.8802394452501398,-0.8717076966409061,-0.24369468751742837,-0.21029698403259622,-0.1927861352614043,0.79087834978374,-0.6781812216385952,-0.42871165010319945,-0.4843837173441235,0.4479063298090642,-0.28264268850577756,-0.5016662695655014,0.22302840175193894,0.32253761125627806,0.5468881072380476,-0.17711382569431383,-0.3440104580768906,-0.31406853885348196,0.44122662807522195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
161,-0.7219941517220247,-0.9624833427877842,-0.5113458019433472,-0.6591084054322418,-0.7262409381120526,-0.3830699874308047,-0.8557908317027336,-0.7034200860916573,-0.4843837173441235,-0.7138204295485889,-0.28264268850577756,-0.9009617281453141,-0.6903856705916789,0.4873675577027039,0.5468881072380476,-0.7601176163315783,-0.3440104580768906,-0.8731423297134698,0.5222682536400587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
190,1.681356243736222,4.030177195290514,-0.7120841377627876,-0.7089763411433156,-0.9202245027850193,-0.9498036674654109,-0.6604202606321814,-0.42871165010319945,-0.4843837173441235,0.4479063298090642,-0.4119803404405156,-0.3685677833722305,0.73048066416506,-0.17195222808299968,-0.2371461703952594,0.047503750051496645,-0.3440104580768906,-0.31406853885348196,-0.2071063764434717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
49,-0.7219941517220247,-0.14550252746588094,0.5425304611087116,1.451967539669802,2.280504314318884,-2.407118844697257,2.7516576927111,4.990536587123651,0.8353931578798898,-1.5615669836744437,0.364045571167913,4.210020141676289,-0.2844238606611821,-1.9850816389936845,-2.118828436715196,2.8137170861410197,7.0866154363839495,-0.33101016887954193,-2.071063764434716,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
80,1.681356243736222,0.9135466775810308,-0.4109766340336283,-0.10224978999193941,-0.24128202642964255,-1.7594232103719918,-0.3663776839704411,-0.40373815592243056,-0.5597995387854957,0.6362944529481432,-0.6706556443099918,0.3235443448327781,0.73048066416506,-0.33678217452942555,-0.080339314868598,0.9503434957903822,-0.3440104580768906,-0.2632436487753012,-0.2071063764434717,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,0.0791226467640575,-0.6598978556315238,-0.8459096949757471,-2.013853992249697,-0.9202245027850193,-0.46403194172146106,-1.1833818902654778,-0.8532610511762707,-1.5402052175233332,0.4793043503322448,-0.23090762773188248,-0.741243544713389,1.745385188991302,0.8170274505955557,0.5468881072380476,-0.13123227632034265,-0.3440104580768906,-1.1780916701825541,0.684351504769732,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7,0.0791226467640575,-0.14550252746588094,1.1782018578702707,1.5350807658549217,2.6684714436648176,0.79087834978374,0.7861113413346347,0.2455726927775607,-0.4843837173441235,0.4479063298090642,-0.4119803404405156,0.16382616140085304,0.73048066416506,-0.9961019603151292,-0.8643735925019049,-0.3045745761303608,0.5848177787307144,-0.3242335168691182,-0.9364810065270021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
110,-0.7219941517220247,-0.14550252746588094,2.583370208606351,2.0503827682026667,1.2135947086175876,2.005307664143612,1.7254688345627445,0.645148599669863,1.4387197294108676,0.8246825760872222,2.821460957927937,-0.23546929717895965,-2.0097615528657937,-0.0071222816365737705,-0.8643735925019049,-1.3272508336646376,-0.3440104580768906,1.871401734508289,-0.45023125313798185,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
91,0.0791226467640575,0.15708295969037955,-0.7120841377627876,-0.7422216316173618,-1.0172162851215028,0.30510662403979033,-1.2583726145147807,-0.7283935802724262,-0.635215360226868,0.10252810405408674,-0.17917256695798697,-0.9275814253839683,0.12153794926931474,0.9818573970419816,1.0173086738180317,-0.4399191683406011,-0.3440104580768906,-0.9239672197916505,1.008518007029079,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
83,1.681356243736222,-0.14550252746588094,-0.4778894126401068,-0.08562714475491638,0.19518099408452233,-1.4355753932093578,0.7209878176444506,0.7450425763929386,1.0239327114833194,1.8922152738753353,-0.7999932962447299,1.0955155647537493,-0.2844238606611821,-0.9961019603151292,-1.0211804480285664,1.0248814122502652,-0.3440104580768906,2.0747012948210117,-1.0175226320918387,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
181,-1.5231109502081068,-0.14550252746588094,0.9607353273992113,1.1278259575478362,0.2921727764210057,0.1431827154584747,1.1748790433639154,0.869910047296783,-0.18272043157863457,0.29091622719316573,-0.23090762773188248,1.3883322343789453,0.12153794926931474,-0.9961019603151292,-1.0211804480285664,1.0106851239207186,1.5136460155383193,-0.3987766889837834,-1.0175226320918387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
186,0.8802394452501398,-0.8717076966409061,-0.24369468751742837,-0.21029698403259622,-0.1927861352614043,0.79087834978374,-0.5538544945936983,-0.42871165010319945,-0.4843837173441235,0.4479063298090642,-0.28264268850577756,-0.5016662695655014,0.22302840175193894,0.32253761125627806,0.5468881072380476,-0.29117662282049295,-0.3440104580768906,-0.31406853885348196,0.44122662807522195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
89,0.0791226467640575,0.15708295969037955,-0.7120841377627876,-0.7422216316173618,-1.0172162851215028,0.30510662403979033,-1.3156023777576697,-0.7283935802724262,-0.635215360226868,0.10252810405408674,-0.17917256695798697,-0.9275814253839683,0.12153794926931474,0.9818573970419816,1.0173086738180317,-0.3807197289850591,-0.3440104580768906,-0.9239672197916505,1.008518007029079,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8,0.0791226467640575,1.064839421159161,1.1782018578702707,1.5350807658549217,2.6684714436648176,0.8718403040743965,1.046605436095371,0.12070522187371621,-0.7106311816682402,0.4479063298090642,-0.4637154012144107,0.9624170785604784,0.73048066416506,-1.325761853207981,-1.6484078701352118,0.5667156879247766,0.5848177787307144,-0.5275330771818411,-1.503772385480859,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
13,-0.7219941517220247,1.9725958826279424,0.40870490389575215,0.21358046951151716,-0.5322573734390926,0.22414466974913108,0.41313116019994406,0.9448305298390898,-0.03188878869589011,-0.2114521011777116,-0.28264268850577756,0.456642831026049,-1.806780647900545,-0.6664420674222774,-0.3939530259219208,0.3946911768924805,1.5136460155383193,-0.29712690882742193,-0.5312728787028186,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
59,0.0791226467640575,0.1873415084060056,0.007228232256871456,0.29669369569663706,0.2921727764210057,-0.01874119312284093,-0.33677608229308476,-0.10405622575320385,0.26977449706959883,0.41650830928588506,-0.3861128100535681,-0.5282859668041556,-0.6903856705916789,0.15770766480985213,0.23327439618472479,-0.520830743889275,-0.3440104580768906,0.34665503216286736,0.19810175138071182,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
176,-1.5231109502081068,-1.7492056093940616,0.6094432397151925,0.11384459808937186,0.2921727764210057,0.46703053262110594,-0.27954631905019567,-0.10405622575320385,-0.03188878869589011,0.8874786171335819,-0.36024527966662057,-0.31532838889492215,-1.9082711003831694,0.32253761125627806,0.23327439618472479,-0.21095818116176077,-0.3440104580768906,0.34665503216286736,0.2791433769455485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
131,0.8802394452501398,-0.14550252746588094,-0.44443302333686874,0.21358046951151716,0.34066866758924397,-1.3141324617733718,-0.18876807390630274,0.1456787160544851,0.5337298721144008,2.0178073559680545,-0.36024527966662057,-0.23546929717895965,0.12153794926931474,-0.33678217452942555,0.07646754065806341,-0.15662749516205948,-0.3440104580768906,0.8549039329446745,-0.126064750878635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17,-0.7219941517220247,-0.14550252746588094,1.8807860332383106,1.8924676384509382,2.4259919878236125,1.033764212655712,1.8734768429495265,2.06863776797369,1.1370564436453787,0.41650830928588506,-0.5413179923752538,2.080444362583954,0.5274997591998115,-1.6554217461008327,-1.6484078701352118,1.2698394315346155,1.5136460155383193,1.2276197935180002,-1.6658556366105324,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
72,1.681356243736222,0.5807026417091442,-0.3607920500787688,0.5044767611594368,2.2320084231506456,-1.1926895303373857,2.228696063077803,2.6929751224929124,0.5337298721144008,-0.4940342858863294,-0.4637154012144107,1.3617125371402912,-0.7918761230743031,-1.490591799654407,-1.9620215811885346,0.212588845502698,3.3713024891535293,0.09253058177196379,-1.7468972621753691,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
180,-1.5231109502081068,-0.9927418915034103,0.9607353273992113,1.1278259575478362,0.2921727764210057,0.1431827154584747,1.1354102411274403,1.119644989104472,-0.18272043157863457,0.29091622719316573,-0.23090762773188248,1.3883322343789453,0.12153794926931474,-0.8312720138687033,-1.0211804480285664,1.0445831328014767,1.5136460155383193,-0.059944088462578364,-0.9364810065270021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
134,1.681356243736222,0.8227710314341526,0.05741281621173095,1.0280900861256907,0.2921727764210057,0.9528022583650557,0.298671633714166,-0.12902971993397275,-2.9353979141887185,-3.72803039977385,-0.2050400973449345,0.16382616140085304,0.22302840175193894,-0.6664420674222774,-0.3939530259219208,0.05962711459264966,-0.3440104580768906,0.29583014208468666,-0.5312728787028186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
171,0.8802394452501398,0.3386342519841358,-0.05968454634960708,0.16371253380044334,-0.14429024409316604,-0.706917804593436,0.3124857144969323,0.4953076345852496,1.1370564436453787,0.7618865350408626,-0.2050400973449345,0.3235443448327781,-0.6903856705916789,-0.17195222808299968,-0.080339314868598,0.28536238607026976,-0.3440104580768906,1.5664523940392046,-0.126064750878635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
198,-2.324227748694189,-0.5993807582002717,0.9272789380959708,1.210939183732956,0.6316440145986941,0.9932832355103853,0.9656943915105969,0.09573172769294731,1.1370564436453787,-0.3370441832704309,-0.6706556443099918,1.5480504178108703,-0.08144295569593367,-1.325761853207981,-1.334794159081889,1.4066289605469589,-0.3440104580768906,0.7532541527883131,-1.3416891343511856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
63,-0.7219941517220247,-0.14550252746588094,0.007228232256871456,0.29669369569663706,0.2921727764210057,0.7099163954930808,-0.22231655580730666,-0.10405622575320385,0.26977449706959883,0.41650830928588506,3.2612089745060464,-1.0606799115772392,-0.9948570280395514,1.8060071292741111,1.8013429514513388,-1.4879804736040612,-0.3440104580768906,0.34665503216286736,1.8189342626774458,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
54,0.0791226467640575,-0.29679527104401116,-0.9462788628854684,-0.6175517923396818,-0.8232327204485359,0.1431827154584747,-1.1952225309364204,-0.8782345453570396,-0.8991707352716699,-0.3370441832704309,-0.28264268850577756,-0.9542011226226225,-0.2844238606611821,0.9818573970419816,1.1741155293446932,-0.5581680590565867,-0.3440104580768906,-1.2289165602607348,1.0895596325939156,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
107,-0.7219941517220247,1.1556150673060392,1.529493945554292,1.0364014087442024,1.2135947086175876,1.1956881212370307,0.9163583887150029,-0.15400321411474163,0.5337298721144008,-0.2114521011777116,-0.4378478708274632,-0.18222990270165126,-0.2844238606611821,-0.9961019603151292,-1.0211804480285664,-0.8532159580603804,-0.3440104580768906,0.24500525200650594,-1.0175226320918387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
50,0.0791226467640575,-0.5691222094846456,-0.9462788628854684,-1.2575236339651066,-0.8232327204485359,0.1431827154584747,-1.3136289376458459,-0.8782345453570396,-1.0877102888751013,-0.3370441832704309,-0.28264268850577756,-0.9542011226226225,-0.2844238606611821,0.8170274505955557,0.07646754065806341,-0.4395051985072116,-0.3440104580768906,-1.2289165602607348,0.44122662807522195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
201,-1.5231109502081068,-0.84144914792528,1.7302322813737299,1.210939183732956,1.4075782732905473,0.7099163954930808,0.973588151957892,0.37044016368140514,1.7403830151763549,-0.3370441832704309,-0.36024527966662057,1.494811023333562,0.32451885423456317,-0.9961019603151292,-0.8643735925019049,1.328836528134162,-0.3440104580768906,1.312327943648301,-0.9364810065270021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
169,0.8802394452501398,0.3386342519841358,-0.05968454634960708,0.16371253380044334,-0.14429024409316604,-0.706917804593436,-0.009185023730340571,0.4953076345852496,1.1370564436453787,0.7618865350408626,-0.2050400973449345,0.3235443448327781,-0.6903856705916789,-0.17195222808299968,-0.080339314868598,0.57809853661768,-0.3440104580768906,1.5664523940392046,-0.126064750878635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
58,1.681356243736222,0.8227710314341526,-0.5782585805498281,-0.434702694732419,-0.09579435292492092,-1.6784612560813326,-0.10983046943335233,-1.1529429813454974,-0.03188878869589011,0.10252810405408674,-0.17917256695798697,0.8293185923672075,1.745385188991302,-1.490591799654407,-1.1779873035552277,1.4921691174505916,-2.2016669316921007,2.2780008551337345,-1.3416891343511856,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
48,-0.7219941517220247,-0.14550252746588094,2.3826318727869102,2.1085620265322498,1.7955454026364739,-0.3830699874308047,2.9805767456826557,3.2923389828313656,1.174764354366064,2.8655539100939094,-0.5154504619883062,1.920726179152029,-0.7918761230743031,-1.6554217461008327,-1.8052147256618734,0.34372083926287766,1.5136460155383193,2.8878995360719033,-1.7468972621753691,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
88,-1.5231109502081068,0.429409898131014,-0.4109766340336283,-0.15211772570301088,-0.24128202642964255,-0.8688417131747516,-0.30125416028025703,-0.40373815592243056,-0.5597995387854957,0.6362944529481432,-0.6706556443099918,0.3235443448327781,0.73048066416506,-0.33678217452942555,-0.080339314868598,0.8782956702177537,-0.3440104580768906,-0.2632436487753012,-0.2071063764434717,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
21,0.0791226467640575,-0.14550252746588094,-0.8459096949757471,-1.407127441098321,-1.0172162851215028,-1.1926895303373857,-1.3412570992113786,-0.9032080395378085,-1.3139577531992164,-0.08586001908499226,-0.17658581391929226,-0.9542011226226225,0.73048066416506,1.9708370757205371,1.6445360959246773,-0.41072502710531117,-0.3440104580768906,-1.2797414503389155,1.8189342626774458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
57,1.681356243736222,0.8227710314341526,-0.5782585805498281,-0.434702694732419,-0.09579435292492092,-1.6784612560813326,-0.33677608229308476,-1.4026779231531863,-0.03188878869589011,0.10252810405408674,-0.17917256695798697,-0.07575111374703455,1.745385188991302,-1.325761853207981,-1.1779873035552277,0.24320135351589883,-2.2016669316921007,1.2615030535701202,-1.260647508786349,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
160,-0.7219941517220247,-0.9624833427877842,-0.5113458019433472,-0.6591084054322418,-0.7262409381120526,-0.30210803314014545,-0.9110471548337989,-0.7034200860916573,-0.4843837173441235,-0.7138204295485889,-0.28264268850577756,-0.9009617281453141,-0.6903856705916789,2.135667022166963,2.5853772290846457,-0.7128367875823667,-0.3440104580768906,-0.8731423297134698,2.386225641631303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
197,-1.5231109502081068,-1.4768786709534272,0.9272789380959708,1.210939183732956,0.6316440145986941,1.5195359383996618,0.9597740711751256,0.37044016368140514,1.7403830151763549,-0.3370441832704309,-0.15330503657103944,0.27030495035546975,0.5274997591998115,-0.17195222808299968,-0.3939530259219208,-0.27909556235732147,-0.3440104580768906,1.312327943648301,-0.2881480020083084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
37,-0.7219941517220247,-0.5086051120533935,-0.3775202447303878,-0.5593725340100989,-0.3382738087661259,-0.18066510170415945,-0.6308186589548249,-0.40373815592243056,-0.635215360226868,1.0130706992263012,-0.28264268850577756,-0.47504657232684727,1.3394233790608052,0.32253761125627806,0.3900812517113862,-0.17338628330456893,-0.3440104580768906,-0.2632436487753012,0.3601850025103852,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
157,-0.7219941517220247,-0.9624833427877842,-0.5113458019433472,-0.6591084054322418,-0.7262409381120526,-0.3830699874308047,-0.8814455531564425,-0.7034200860916573,-0.4843837173441235,-0.7138204295485889,-0.28264268850577756,-0.9009617281453141,-0.6903856705916789,0.8170274505955557,1.0173086738180317,-0.7383219325238994,-0.3440104580768906,-0.8731423297134698,0.9274763814642422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
193,-0.7219941517220247,-0.14550252746588094,0.2748793466827927,0.7371937944777711,0.4861563410939725,0.5479924869117652,0.01449625761154455,-0.42871165010319945,-0.4843837173441235,0.4479063298090642,-0.28264268850577756,-0.42180717784953886,0.73048066416506,-0.0071222816365737705,0.07646754065806341,-0.6157319789115787,-0.3440104580768906,-0.31406853885348196,0.03601850025103841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
